index,no_vehicle_avail_%,below_poverty_level_%,exp_perpupil_USD,debt_pervaluation_%,homeless_Shelters_per_1000,median_owner_home_USD,median_sale_homes_USD,unemployment_rate,race_Wh_%,race_Afam_%,race_Alaska_%,race_Asian_%,race_Hawaii_%,race_Other_%,race_Two_%,race_Hisp_%,labor_force_rate,emp_rate,emp_business_%,emp_computer_%,emp_legal_%,emp_healthcare_%,emp_healthsupport_%,emp_protective_%,emp_foodprepare_%,emp_clean_%,emp_personalcare_%,emp_sales_%,emp_admin_%,emp_farm_%,emp_construct_%,emp_repair_%,emp_production_%,emp_transport_%,emp_material_%,occ_lt0.5_%,occ_0.5to1.0_%,occ_1.01to1.5_%,occ_1.51to2.0_%,occ_gt2.01_%,owner_homes_%,moved_lastyear_%,house_noplumbing_%,house_nokitchen_%,age_lt18_%,house_lt1939_%,house_1940to1999_%,house_2000to2014_%,poverty_child_%,house_income_gt30_USD_%,median_household_income_USD,median_earnings_retail_USD,gross_rent_%,comm_car_%,comm_carpool_%,comm_bus_%,comm_walk_%,comm_cycle_%,comm_taxi_%,comm_wfh_%,income_capita_USD,households_recfoodstamps_%,gini_index,lep_%,exemplary_%,proficient_%,need_improve_%,unsatis_%,read_write,math,dropout_%,college_%,property_val_USD,tobbaco_retailers_2019_%,licensed_nurses_per1000,preschool_%,health_insurance_coverage_%,public_school_%,private_school_%,liquor_per1000,supermarket_per1000,food_est_per1000,dentists_per1000,young_females_%,physician_assisted_%,pa_provider_density_per10000,median_age,lt5years_%,renter_occupied_%,english_verywell_%,snap_%,physicians_per1000,pcp_per1000,psychiatrist_per1000,psychologist_per1000,pharmacist_per1000,registerednurses_per1000,advancedprn_per1000,population_density,rural_population_%,costas%income_wmgage_lt20%_%,costas%income_wmgage_20to25%_%,costas%income_wmgage_25to30%_%,costas%income_wmgage_30to35%_%,costas%income_wmgage_gt35%_%,costas%income_womgage_lt10%_%,costas%income_womgage_10to15%_%,costas%income_womgage_15to20%_%,costas%income_womgage_20to25%_%,costas%income_womgage_25to30%_%,costas%income_womgage_30to35%_%,costas%income_womgage_gt35%_%,avg_ela,avg_math,students_disabilities_%,students_highneeds_%,students_econodisadv_%,student_teacher_ratio,print_media_circ_%,libraries_%,crimes_against_persons_%,crimes_against_property_%,crimes_against_society_%,emp_pop_ratio_wh_only,emp_pop_ratio_hisp,less_than_highschool_%,highschool_grad_%,associates_degree_%,bachelors_degree_%,vacant_rentals_%,employed_male_%,employed_female_%,cancer_admissions_AA,cardio_admissions_AA,cardio_emergencies_AA,Diabetes_admissions_AA,Diabetes_emergencies_AA,Mental_admissions_AA,Mental_emergencies_AA,Stroke_admissions_AA,fruit_consump_%,obsese_adults_%,overweight_adults_%,diabetic_adults_%,heartrate_adult_%,poor_mental_health_%,smoking_rate_%,smoking_pregnant_%,infant_rate_2014_per1000,hiv_density_per1000,firearm_deaths_2015_%,live_births_2014_%,chlamydia_%,gonorrhea_%,syphillis_%,nonfatal_opiod_hospitalevents_%,hypertension_%,diagnosed_depression_%,anyexercise_%,suicide_deaths_%,risk_per1000,smokers_quitworks_%,smokers_helpline_%,substanceuse_rate_AA,mentalhealth_hosp_rate,breast_cancer_sir,prostrate_cancer_sir,colorectal_cancer_sir,lung_cancer_sir,cervical_cancer_sir
Tyringham,0.025,-0.125,,0.01,0.0,213500,562500.0,-9.2,0.8724373576309795,0.004555808656036446,0.0,0.011389521640091115,0.0,0.015945330296127564,0.004555808656036446,0.03189066059225513,0.5710000000000001,0.519,0.19750615560851645,0.06144635952264956,0.17117200152738093,0.0877805136037851,0.013167077040567764,0.017556102720757017,0.026334154081135527,0.026334154081135527,0.0,0.07900246224340657,0.07900246224340657,0.008778051360378509,0.026334154081135527,0.026334154081135527,0.0482792824820818,0.026334154081135527,0.013167077040567764,0.8693181818181818,0.11931818181818182,0.0,0.011363636363636364,-0.0,0.7653758542141229,-0.10478359908883828,-0.03409090909090909,-0.017045454545454544,0.114,0.35200000000000004,0.511,0.136,-0.0,-0.09090909090909093,86250.0,58750.0,-0.175,0.737,0.059,0.034,0.054000000000000006,0.0,0.01,0.166,56034,-0.063,-0.4977,-0.006,,,,,,,,,195124670,,0.0,0.0,0.9931662870159452,0.09154929577464788,0.007042253521126761,,,,0.0,0.04,0.0,0.0,0.603,2e-05,-0.00091954023,0.00023999999999999998,-0.00011999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175,1.0,0.545,0.152,0.061,0.045,0.197,0.6509999999999999,0.145,0.07200000000000001,0.036000000000000004,0.06,0.024,0.012,,,,,,,,,,,,52.7,50.0,0.005,0.285,0.27,0.44,-0.0,0.4366197183098591,0.5633802816901409,,,,-0.0,-0.0,,-0.0,,,,,,,,,-0.0,0.0,,-0.0,0.002277904328018223,-0.0,-0.0,-0.0,,-0.0072911769999999985,-0.002476631,0.7956,-2.277904328018223,-0.0,0.0,0.0,,,-1.0,-1.0,-0.0,-1.0,-0.0
Upton,0.003,-0.048,,0.16,0.0,240000,,-5.5,0.7215565004509729,0.0007730962504831851,0.0,0.019327406262079627,0.0,0.007730962504831852,0.02435253189022033,0.02216209251385131,0.742,0.701,0.16119957481544306,0.08749258564669429,0.09852106282905072,0.07370698916874878,0.035474934936579834,0.007168510168531675,0.018013179397848824,0.00790374198068877,0.02481407366030195,0.07922122775992697,0.07958884366600552,0.0,0.02573311342549832,0.013050364665788431,0.03290162359403,0.01929983506912374,0.009190397651963686,0.7851149215614739,0.21488507843852608,0.0,0.0,-0.0,0.8880298930550187,-0.08529828630331142,-0.030645749726377236,-0.014228383801532287,0.263,0.185,0.645,0.165,-0.039,-0.1273257935060197,119392.0,40946.0,-0.275,0.912,0.063,0.02,0.001,0.0,0.015,0.053,48694,-0.026,-0.3771,-0.005,0.13699999999999998,0.8029999999999999,-0.055,-0.005,569.0,558.0,-0.003,0.8009999999999999,1148127169,-0.018500000000000003,0.13,0.057821604661586735,0.9856977193660612,0.22563698450223274,0.0673758865248227,-0.12884937508053085,0.2576987501610617,0.2576987501610617,0.262,0.1434,0.12884937508053085,0.013,0.412,0.00057,-0.0017610062899999996,8e-05,-0.0005400000000000001,0.011729999999999999,0.0,0.0026,0.0078,0.0,0.03533568905,0.00785237534,-3.497,0.426,0.482,0.226,0.08900000000000001,0.104,0.099,0.306,0.182,0.196,0.076,0.046,0.06,0.133,5.037,5.018,0.152,0.237,0.091,-0.14400000000000002,8.72043e-06,0.12884937508053085,-4.896276253060171,-13.013786883133614,-3.0923850019327412,70.7,81.4,0.021500457456541628,0.17154620311070448,0.2358188472095151,0.5711344922232388,-0.0,0.5,0.5,-29.68689601855431,-150.66357428166472,-42.391444401494645,-24.249452390155906,,-51.66859940729288,-179.28102048705063,-28.30820770519263,,-0.1744,-0.556,-0.06,0.033,-0.096,-0.118,-0.042,0.0,,-0.0007730962504831851,0.006442468754026543,-0.02113129751320706,-0.0016750418760469012,-0.0011596443757247775,-0.12884937508053085,-0.007168675,-0.002873788,0.8339,-0.0,-0.07552870091,0.0020615900012884943,0.0006442468754026543,-73.3,-251.0198,-120.0,-78.0,-72.0,-94.0,-0.0
Uxbridge,0.02,-0.083,15367.31,0.28,0.0,162300,225000.0,-8.0,0.7708969326937055,0.008794882977176914,0.0,0.017080971071376655,0.0,0.005306003779619132,0.0071958133449629294,0.011774967291757523,0.732,0.672,0.15759229262282032,0.0625177385971106,0.06651973916474571,0.0593810354495047,0.0205508137256938,0.017522272755591553,0.028662977038467662,0.02130794896821936,0.02628340913338733,0.06532995521220554,0.10935196145619172,0.0,0.05289130479928561,0.02736503090842384,0.05051173689420528,0.020118165015679187,0.023146705985781432,0.7029640529745638,0.2833718730292201,0.013664073996216105,0.0,-0.0,0.8055676697194359,-0.08911178950428841,-0.010721042673954172,-0.008198444397729661,0.227,0.259,0.56,0.18,-0.133,-0.1658608366617616,94656.0,19830.0,-0.221,0.951,0.047,0.002,0.0,0.002,0.006,0.039,35830,-0.066,-0.3554,-0.012,0.147,0.82,-0.033,-0.0,549.0,534.0,-0.019,0.691,1666364603,-0.0128,1.69,0.033823121707790414,0.988951882541067,0.21670395227442207,0.05227442207307978,-0.07268498328245385,0.2907399331298154,0.2907399331298154,0.147,0.1463,0.0,0.0,0.41,0.00064,-0.00210944206,8e-05,-0.0003,0.01459,0.01021,0.0,0.0007000000000000001,0.036740392389999994,0.02718789037,0.00587846278,-4.548,0.187,0.452,0.162,0.114,0.046,0.226,0.399,0.13,0.117,0.117,0.041,0.01,0.18600000000000005,5.0,4.97,0.171,0.32,0.189,-0.132,1.398316e-05,0.07268498328245385,,,,69.1,48.1,0.0224970398631759,0.3250888041047231,0.27285883436389946,0.3795553216682016,-0.0,0.5245728996021529,0.4754271003978471,-20.962349178659693,-107.3993312981538,-23.80433202500364,-5.269661287977904,,-40.267480738479435,-120.05378688762904,-16.862916121529288,0.2285,-0.2351,-0.608,-0.073,0.035,-0.103,-0.142,-0.094,5.319148936,-0.729447808,-0.0,0.009739787759848816,-0.011847652275039977,-0.0003634249164122692,-0.0003634249164122692,-1.0902747492368077,-0.0075008409999999985,-0.002435123,0.8292,-0.07268498328245385,-0.042372881359999996,0.0021078645151911615,0.0007268498328245384,-140.4,-484.7701,-105.0,-117.0,-102.0,-101.0,-50.0
Wakefield,0.008,-0.044,15593.77,0.14,0.0,240300,162500.0,-4.6,0.7912212442866317,0.010841234465304272,0.0008310353945529407,0.01752729195784384,0.0,0.01465644241302459,0.006572734484191441,0.02919956181770105,0.7190000000000001,0.685,0.17541629662063069,0.08051172369258748,0.12126389068493144,0.05575161140630544,0.011249583310471128,0.0320943994445794,0.030991499120023407,0.016157489754745298,0.03325244478536319,0.08878347612675744,0.10196313500520154,0.0004963051460501967,0.03821549624586516,0.013455383959583114,0.019466190728413275,0.018142710338946082,0.004356456281996172,0.7809532852259781,0.2010064565134828,0.005886821116597038,0.00379794910748196,-0.008355488036460312,0.802175801760284,-0.0840101235220791,-0.0,-0.010159513862514244,0.191,0.35100000000000003,0.56,0.084,-0.035,-0.16672996581845806,92252.0,30785.0,-0.271,0.848,0.06,0.083,0.017,0.005,0.011,0.036000000000000004,44809,-0.056,-0.4027,-0.019,0.075,0.9,-0.025,-0.0,570.0,570.0,-0.004,0.8079999999999999,4786805967,-0.0169,1.2,0.0908456843940715,0.9802062478751936,0.16563944530046226,0.05527734976887519,-0.1888716805802138,0.3021946889283421,0.3021946889283421,0.89,0.1056,0.0,0.0,0.42,0.0005600000000000001,-0.0026111440400000004,0.00029,-0.0005899999999999999,0.0049700000000000005,0.00229,0.0008,0.005,0.07741436035999999,0.04838397523,0.00425778982,-33.875,0.0,0.447,0.157,0.071,0.09,0.235,0.337,0.217,0.145,0.097,0.047,0.041,0.117,5.011,5.016,0.158,0.272,0.122,-0.134,6.895628000000001e-05,0.03777433611604277,-5.4395044007101605,-16.80957957163903,-2.87084954481925,68.3,72.4,0.043571847889896285,0.18655012719326847,0.2107494618746331,0.559128563042202,-0.0,0.481456993448338,0.518543006551662,-15.797227363729082,-50.06988252181469,-14.947304801118117,-3.139047331243153,-2.1380274241680204,-31.239375967967373,-73.4181996751407,-9.572016771805236,0.1741,-0.2288,-0.596,-0.069,0.033,-0.084,-0.131,-0.035,1.154734411,-1.26161257,-0.0,0.010803460129188229,-0.006194991123031014,-0.0006421637139727267,-0.0002644203528122993,-1.850942469686096,-0.007744189,-0.0027048490000000005,0.8448,-0.03777433611604277,-0.035816618910000014,0.0016620707891058814,0.0009065840667850264,-128.2,-953.0404,-109.0,-82.0,-109.0,-95.0,-102.0
Wales,0.016,-0.057,13522.79,0.0,0.0,107700,61700.0,-5.0,0.7735191637630662,0.0014932802389248385,0.0,0.0,0.0,0.0014932802389248385,0.004977600796416127,0.01642608262817322,0.62,0.589,0.08619953840992275,0.0304233664976198,0.07859369678551781,0.05239579785701187,0.01690187027645544,0.015211683248809896,0.02028224433174653,0.04817033028789802,0.034648834066733664,0.07436822921640394,0.10479159571402374,0.0,0.08028388381316336,0.04648014326025247,0.04817033028789802,0.0304233664976198,0.014366589734987126,0.7325153374233129,0.25644171779141106,0.011042944785276074,0.0,-0.0,0.7969138875062219,-0.10353409656545544,-0.04539877300613497,-0.05030674846625767,0.245,0.213,0.66,0.115,-0.08,-0.2184049079754601,50625.0,18600.0,-0.28600000000000003,0.94,0.035,0.0,0.011,0.0,0.0,0.049,27133,-0.172,-0.4191,-0.016,,,,,,,,,159883349,-0.0139,0.52,0.04772234273318872,0.9701343952215032,0.2159209157127992,0.023933402705515087,,,,0.0,0.1041,0.0,0.0,0.448,0.0005,-0.0019625000000000003,7e-05,-0.001,0.0,0.0,0.0,0.0,0.0,0.015600624019999997,0.0,-1.168,1.0,0.34,0.128,0.131,0.101,0.3,0.27,0.125,0.29,0.03,0.105,0.06,0.12,5.042,5.026,0.209,0.473,0.34700000000000003,-0.141,8.969999999999998e-07,0.4977600796416128,-0.4977600796416128,-5.47536087605774,-0.0,59.1,57.6,0.046948356807511735,0.3680751173708921,0.3924882629107981,0.19248826291079807,-0.0,0.4873583260680035,0.5126416739319966,,-752.7127924340468,-381.43354902936784,-0.0,-0.0,-287.655550024888,-938.8252862120461,,,,,,,,,-0.17,22.72727273,-0.0,-0.0004977600796416127,0.008959681433549029,-0.026879044300647092,-0.017919362867098058,-0.0,-0.9955201592832256,-0.007594791,-0.002617788,0.8278,-0.4977600796416128,-0.37878787880000003,0.0054753608760577405,0.0014932802389248385,,-440.04400000000004,-91.0,-1.0,-150.0,-143.0,-0.0
Walpole,0.021,-0.028,15820.24,0.08,0.0,239100,219600.0,-5.0,0.7213574476732372,0.017272912009754116,0.0007315586262954684,0.03613086770981508,0.0,0.013980898191424508,0.009754115017272913,0.029302987197724038,0.695,0.6609999999999999,0.18974532868951216,0.06394528251363987,0.08903150873052935,0.06246962214794049,0.007009386737072063,0.01697009420554289,0.030251037496837326,0.012235683865590706,0.029943608253983286,0.08571127290770575,0.1152859660702642,0.0016601179114118046,0.03129629692254105,0.0146336319598522,0.015064032899847854,0.02084370266550376,0.012789056502727974,0.8336505093473637,0.1569461547072652,0.008060002238889509,0.0013433337064815852,-0.0,0.8890062995326153,-0.09266409266409266,-0.005709168252546737,-0.005261390350386208,0.246,0.141,0.7140000000000001,0.145,-0.023,-0.1866114407254002,107956.0,21538.0,-0.341,0.8370000000000001,0.048,0.08900000000000001,0.014,0.004,0.013,0.043,49732,-0.037000000000000005,-0.4225,-0.011,0.048,0.932,-0.017,-0.003,570.0,566.0,-0.003,0.871,4351603370,-0.0128,1.59,0.08520179372197309,0.9908148750254012,0.20032296799304367,0.06745062316260196,-0.2438528754318228,0.3657793131477342,0.4470636049583418,0.8140000000000001,0.1054,0.0406421459053038,0.004,0.4270000000000001,0.00047000000000000004,-0.0017575083399999998,0.00026000000000000003,-0.0005,0.00928,0.00524,0.0016,0.0052,0.06918725327000001,0.047617109600000006,0.00447682227,-11.776,0.0,0.399,0.168,0.131,0.093,0.209,0.29,0.23,0.12,0.07200000000000001,0.068,0.056,0.16399999999999998,5.079,5.072,0.139,0.247,0.097,-0.129,4.2421750000000004e-05,0.0406421459053038,-9.063198536882748,-19.02052428368217,-2.275960170697013,65.7,62.8,0.048418822817370255,0.1545619609623241,0.2096383719170828,0.5873808443032229,-0.0,0.5067744910264596,0.4932255089735405,-17.3379394432026,-55.939849624060145,-14.944117049380207,-4.1495630969315185,-2.332859174964438,-30.184921763869127,-52.895752895752885,-8.169071326966064,0.2025,-0.2365,-0.556,-0.07200000000000001,0.031,-0.103,-0.114,-0.027000000000000003,2.666666667,-1.169543475,,0.010729526519000205,-0.007153017679333469,-0.001585043690306848,-0.0,-0.6502743344848608,-0.007643605,-0.002448485,0.8598,-0.0812842918106076,-0.02522704339,0.003861003861003861,0.0006909164803901648,-69.0,-732.6484,-127.0,-132.0,-112.0,-86.0,-28.0
Waltham,0.044,-0.098,21648.85,0.11,1.6768341371490625,246400,240600.0,-4.8,0.6506116452138363,0.05416972755437734,0.0020920502092050207,0.11140566610239867,7.984924462614584e-05,0.036299466607045895,0.021527356351208917,0.10570443003609184,0.698,0.664,0.16539857087168824,0.11012942504310898,0.11003322113392083,0.04293099447520191,0.01794202906358578,0.011953335716624843,0.05524509485128224,0.034080234829894175,0.028211796369418392,0.09608365430164237,0.104116680718851,0.0005531724778317333,0.0341764387390823,0.012819170899317993,0.022391459863536682,0.02152562468084353,0.008682402804228509,0.70390354944777,0.26743107663772026,0.017241379310344827,0.006028159514374842,-0.0053958350897900685,0.4880545530039286,-0.17288958446453095,-0.0066183289773206295,-0.01939128235393306,0.14,0.32299999999999995,0.5770000000000001,0.096,-0.114,-0.1161790742770424,83249.0,27156.0,-0.266,0.7829999999999999,0.079,0.073,0.08,0.006999999999999999,0.008,0.05,39299,-0.076,-0.4203,-0.07,0.121,0.825,-0.046,-0.008,518.0,522.0,-0.045,0.718,11218106684,-0.0156,1.11,0.0541593719997741,0.9594046440320676,0.12129004782808098,0.16874140077311145,-0.22357788495320832,0.6387939570091666,0.7026733527100834,0.614,0.1964,0.2076080360279792,0.021,0.335,0.0005,-0.00495855536,0.00126,-0.00062,0.02995,0.00689,0.0019,0.0088,0.1308393099,0.08189571622000001,0.0104994508,-47.629,0.0,0.381,0.18,0.118,0.086,0.235,0.354,0.21600000000000005,0.145,0.064,0.057,0.034,0.13,4.988,4.965,0.155,0.542,0.337,-0.109,7.385689e-05,0.015969848925229166,-6.930914433549456,-16.001788623079623,-1.9323517199527287,66.1,73.3,0.08053556003455226,0.1873884249928016,0.18197523754678951,0.5501007774258566,-0.1358574610244989,0.4992469339453489,0.5007530660546511,-5.9535596793254335,-21.64393624836309,-8.036027979175316,-1.9834552365134623,-1.838129611293877,-15.888402695710495,-31.78798428566865,-2.666964770513271,0.1715,-0.2047,-0.534,-0.081,0.028,-0.124,-0.123,-0.02,3.60432519,-4.388353246,,0.013270944456865438,-0.004263949663036188,-0.0006387939570091668,-0.0002076080360279792,-0.7665527484110001,-0.007571341999999998,-0.002773177,0.8245,-0.11178894247660416,-0.04872184257,0.0024274170366348326,0.0008464019930371459,-73.0,-1111.41,-105.0,-80.0,-94.0,-98.0,-110.0
Ware,0.026,-0.14300000000000002,14362.9,0.22,0.0,108800,109600.0,-7.2,0.7979849379198046,0.005190311418685121,0.0,0.0056991654793405256,0.0,0.001628332994097293,0.020252391614085083,0.041929574598005295,0.653,0.602,0.056464204737177726,0.026034393800974158,0.07776507239252023,0.0469971524459144,0.021469922160543626,0.017919777551319876,0.050209188044735883,0.04074213575347256,0.04074213575347256,0.0956848499438401,0.13693414921291605,0.0,0.03905159070146124,0.0278939933581866,0.0792865629393304,0.04496849838350082,0.028232102368588863,0.7919847328244275,0.1743797709923664,0.033635496183206104,0.0,-0.0,0.7588031752493385,-0.057907592102584976,-0.004532442748091603,-0.004532442748091603,0.202,0.29100000000000004,0.569,0.132,-0.213,-0.23711832061068705,50016.0,17303.0,-0.311,0.936,0.049,0.005,0.025,0.0,0.016,0.018000000000000002,27579,-0.131,-0.3999,-0.012,0.105,0.838,-0.048,-0.01,541.0,561.0,-0.033,0.5820000000000001,712251271,-0.0194,1.21,0.04608076009501188,0.9749643802157542,0.20849176172370087,0.013836079425433035,-0.3053124363932424,0.2035416242621616,0.2035416242621616,0.303,0.1324,0.2035416242621616,0.02,0.452,0.0005,-0.00287442536,8e-05,-0.00151,0.02323,0.00909,0.0,0.001,0.09103783127999998,0.06777260772999999,0.0010115314599999999,-2.873,0.999,0.345,0.119,0.071,0.096,0.368,0.248,0.22,0.134,0.102,0.109,0.083,0.104,4.934,4.89,0.2,0.5820000000000001,0.511,-0.129,5.9951699999999985e-06,0.1017708121310808,-14.451455322613473,-31.85426419702829,-4.681457358029717,60.2,69.2,0.058023745691306014,0.4008042895442359,0.30563002680965146,0.2355419379548065,-0.0,0.492736683920521,0.507263316079479,-33.70649297781396,-155.0478322817016,-87.40077345817218,-20.80195399959292,-26.002442499491142,-151.414614288622,-304.64074903317726,-30.052920822308163,0.1634,-0.251,-0.65,-0.08,0.042,-0.128,-0.273,-0.239,3.787878788,-0.908999091,,0.008446977406879707,-0.019539995929167515,-0.0037655200488499897,-0.0,-1.2212497455729696,-0.008068835,-0.00241066,0.7898999999999999,-0.2035416242621616,-0.1560283688,0.005190311418685121,0.001628332994097293,-127.7,-1361.634,-79.0,-77.0,-131.0,-92.0,-69.0
Wareham,0.009000000000000001,-0.117,17327.39,0.17,0.0,116800,119100.0,-6.3,0.7182513074963122,0.023512583255107057,0.0,0.004291269947700148,0.0,0.053551472889008085,0.028966072146976007,0.01577935720352242,0.672,0.63,0.09798683528065318,0.02270513199841348,0.05889143612088496,0.05846571489591471,0.043210704334480654,0.028878089760482145,0.06385818374553791,0.027529972548076345,0.027317111935591217,0.09089148153114897,0.12558776136622454,0.002909095037296727,0.047893637809153435,0.028594275610501974,0.03980493453471863,0.0549180380211626,0.008656331574395139,0.7625144296358485,0.23160877321859585,0.005876797145555672,0.0,-0.0,0.7523579634348041,-0.08663001206919672,-0.0255011018994648,-0.0226676461328576,0.193,0.196,0.6629999999999999,0.14,-0.22,-0.16822331829153112,65718.0,24464.0,-0.277,0.953,0.08,0.006,0.005,0.0,0.01,0.026,33179,-0.13699999999999998,-0.4062,-0.01,0.223,0.7090000000000001,-0.059,-0.009000000000000001,535.0,538.0,-0.047,0.493,3456044505,-0.0232,2.88,0.06434378629500581,0.9654016360466676,0.1739569005043558,0.023429619440623568,-0.4470072862187654,0.4023065575968889,0.4917080148406419,0.584,0.092,0.2235036431093827,0.022,0.457,0.00041,-0.00233304517,0.00011999999999999999,-0.00098,0.02191,0.0076,0.0,0.0009,0.08090978558999999,0.09978873556,0.00584348451,-6.085,0.079,0.35200000000000004,0.14,0.163,0.068,0.277,0.27,0.194,0.175,0.053,0.043,0.09,0.17600000000000002,4.936,4.89,0.261,0.607,0.508,-0.119,1.322757e-05,0.08940145724375308,-14.438335344866125,-32.40802825086049,-2.637342988690716,63.1,68.0,0.07737214273968097,0.3858740338760072,0.3160664364413748,0.22068738694293705,-0.0,0.4771919431279621,0.5228080568720379,-16.378346967055563,-90.22395065039561,-49.95306423494704,-14.643958696526756,-9.655357382325333,-34.348039873049935,-187.5866076617049,-14.241652138929867,0.1947,-0.2381,-0.605,-0.096,0.046,-0.114,-0.233,-0.2,6.051437216,-1.56529517,,0.009744758839569084,-0.011666890170309776,-0.0009387153010594072,-0.00022350364310938267,-1.8327298734969384,-0.007839327,-0.002765395,0.7801,-0.2235036431093827,-0.1941747573,0.013007912028966073,0.0021009342452281967,-188.1,-846.1032,-86.0,-90.0,-123.0,-154.0,-57.0
Warren,0.0,-0.113,,0.08,0.0,110400,135700.0,-5.1,0.7668782458165032,0.00038468936333910367,0.0,0.029044046932102326,0.0,0.0,0.003077514906712829,0.013271783035199077,0.6509999999999999,0.618,0.044818178253099465,0.06909469147352833,0.044818178253099465,0.021786614428590013,0.05446653607147504,0.0,0.04108333006534117,0.02894507345512673,0.035792295132683595,0.11609153116948676,0.10893307214295007,0.0,0.06816097942658876,0.012449493959194294,0.07687562519802478,0.05602272281637432,0.01960795298573101,0.6900311526479751,0.29698857736240913,0.0,0.0,-0.012980269989615784,0.7451432967878439,-0.007886131948451627,-0.011941848390446522,-0.011941848390446522,0.209,0.313,0.511,0.17600000000000002,-0.188,-0.1588785046728972,68490.0,22284.0,-0.243,0.96,0.078,0.0,0.008,0.0,0.0,0.032,26784,-0.123,-0.3667,-0.0,,,,,,,,,381541426,-0.0077,0.0,0.0504950495049505,0.9659549913444894,0.18172650262202492,0.021984671238402583,-0.3846893633391037,0.5770340450086555,0.5770340450086555,0.0,0.0825,0.19234468166955185,0.019,0.37,0.0005200000000000001,-0.00300829876,4e-05,-0.00133,0.0,0.0,0.0,0.0019,0.0,0.00970308558,0.0,-1.864,1.0,0.407,0.151,0.126,0.04,0.276,0.377,0.133,0.029,0.126,0.059,0.14,0.135,,,,,,,,,,,,61.1,100.0,0.04560260586319218,0.3938110749185668,0.3198697068403909,0.2407166123778501,-0.07615894039735101,0.5255237533195632,0.4744762466804367,-73.37949605693403,-288.92094633583383,-171.34064243123674,,,-175.51452202346604,-412.09848047701485,-40.43085208693979,,-0.2529,-0.569,-0.063,0.034,-0.112,-0.221,-0.199,22.55639098,,,0.007886131948451627,-0.023658395845354875,-0.00615502981342566,-0.001154068090017311,-1.154068090017311,-0.007952333,-0.0025340820000000004,0.8425,-0.0,-0.1602564103,0.003654548951721485,0.00038468936333910367,-69.7,-1011.905,-74.0,-80.0,-111.0,-93.0,-139.0
Warwick,0.0,-0.057,,0.01,0.0,117500,90000.0,-1.5,0.8759999999999999,0.0,0.004,0.006666666666666667,0.0,0.004,0.009333333333333334,0.017333333333333333,0.578,0.569,0.16637375512595198,0.042179261862917414,0.1312243702401875,0.046865846514352674,0.049209138840070304,0.03749267721148214,0.049209138840070304,0.0,0.025776215582893967,0.03280609256004687,0.0913884007029877,0.0,0.070298769771529,0.021089630931458703,0.11716461628588168,0.01874633860574107,0.0,0.8304093567251462,0.14912280701754385,0.02046783625730994,0.0,-0.0,0.9359999999999999,-0.07466666666666667,-0.05263157894736842,-0.06140350877192983,0.119,0.31,0.588,0.102,-0.069,-0.25146198830409355,57885.0,55625.0,-0.461,0.899,0.09,0.0,0.0,0.0,0.011,0.09,31173,-0.123,-0.3947,-0.0,,,,,,,,,74638141,,0.0,0.101010101010101,0.9773333333333334,0.11653116531165313,0.017615176151761516,,,,0.0,0.0957,0.0,0.0,0.555,0.00016999999999999999,-0.0007282913200000001,0.00014,-0.0006,0.0,0.0,0.0,0.0137,0.0,0.01438848921,0.0,-0.209,1.0,0.295,0.08,0.136,0.102,0.386,0.469,0.154,0.112,0.07,0.084,0.014,0.098,,,,,,,,,,,,58.1,38.5,0.06823529411764706,0.2752941176470588,0.3058823529411765,0.35058823529411764,-0.0,0.4716981132075472,0.5283018867924528,,,,,,,,-0.0,,,,,,,,-0.185,0.0,-0.0,,0.004,-0.0,-0.0,-0.0,,-0.007588949,-0.0027768590000000004,0.8473999999999999,-0.0,-0.0,0.0026666666666666666,0.0026666666666666666,,,-1.0,-149.0,-1.0,-164.0,-0.0
